Title,Creator,Category,Tags,Synopsis,Confidence,Episode Number,Episode Date,Edition,Source URL,Secondary URLs,Episode Video URL,Episode Blog URL
Achieve true 3D printing with non planar slicing,Teaching Tech,tip,3d-printing; advanced-techniques; software; slicing,Non-planar layer slicing for more complex 3D prints.,high,140,2019-09-12,main,https://www.youtube.com/watch?v=gmePlcU0TRw,,https://youtube.com/watch?v=GKDE8E0Q0BA,https://www.makerprojectlab.com/making-an-impact-maker-update-140/
Making Plywood Patterns,Michael Alm,tip,woodworking; plywood; bent-lamination,A plywood bent-lamination patterning technique by woodworker Michael Alm.,high,140,2019-09-12,main,https://www.youtube.com/watch?v=XjxfVR2K_Ew,,https://youtube.com/watch?v=GKDE8E0Q0BA,https://www.makerprojectlab.com/making-an-impact-maker-update-140/
FS-Touch Bed Levelling Tool,Antzy Carmasaic,tip,diy; 3d-printing,FS-Touch Bed Levelling Tool,low,140,2019-09-12,main,https://www.instructables.com/id/FS-Touch-Bed-Levelling-Tool/,,https://youtube.com/watch?v=GKDE8E0Q0BA,https://www.makerprojectlab.com/making-an-impact-maker-update-140/
Best Helping Hands Tool - Cool Tools with Donald Bell and Becky Stern,,tip,soldering; electronics,Review of helping hands soldering tool.,high,140,2019-09-12,main,https://www.youtube.com/watch?v=IeBBoXdueyU,,https://youtube.com/watch?v=GKDE8E0Q0BA,https://www.makerprojectlab.com/making-an-impact-maker-update-140/
Best Best Push Stick Ever - Adjustable Fancy Tail Stock :),April Wilkerson,tip,woodworking; safety; table-saw,Adjustable push stick for table saw safety.,high,140,2019-09-12,main,https://www.youtube.com/watch?v=bJM1FFOiQ_M,,https://youtube.com/watch?v=GKDE8E0Q0BA,https://www.makerprojectlab.com/making-an-impact-maker-update-140/
SpaceX Helmet,Ruiz Brothers,project,adafruit; wearables; led; cosplay; space-themed,LED-equipped SpaceX helmet with Adafruit components.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/spacex-helmet,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
Anatomical 3D Printed Beating Heart with MakeCode,Dano Wall,project,3d-printing; makecode; interactive; anatomical; heart,3D-printed beating heart animation using MakeCode.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/anatomical-3d-printed-beating-heart-with-makecode,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
Cranky Adabot Solder Dispenser,Ruiz Brothers,project,3d-printing; adafruit; pla; soldering,Hand-cranked 3D printed solder dispenser with print-in-place crank design.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/cranky-adabot-solder-dispenser,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
Disco Band Camp Jacket,Amelia T,project,wearables; neopixel; led; costume; adafruit,LED-equipped disco jacket for band camp.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/Disco-Band-Camp-Jacket,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
"Explore Magic Cap, a smartphone OS from a decade before the iPhone",,tip,retro-tech; software; history; phone,Retrospective on Magic Cap smartphone OS from pre-iPhone era.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/magic-cap-the-smartphone-os-from-the-90s?view=all,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
CircuitPython snakes its way to Micro Center!,,tip,circuitpython; adafruit; retail; programming,CircuitPython now available at Micro Center stores.,high,139,2019-09-05,adafruit,https://blog.adafruit.com/2019/08/24/circuitpython-snakes-its-way-to-micro-center-microcenter-adafruitcircuitpython-circuitpython/,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
Getting Started with Braille Output for CircuitPython REPL,Isaac Wellish,tip,circuitpython; accessibility; braille; adafruit; electronics,Tutorial for Braille output with CircuitPython REPL.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/getting-started-braille-output-circuitpython-repl,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
"Meet Device Simulator Express, a Microsoft Garage project, built","Garage interns that makes it easier to program the Adafruit Circuit Playground Express in Python / CircuitPython, with or without a physical device!",tip,3d-printing; adafruit; circuitpython; electronics; plastic; programming; wearables,"Meet Device Simulator Express, a Microsoft Garage project, built.",low,139,2019-09-05,adafruit,https://blog.adafruit.com/2019/08/29/meet-device-simulator-express-pythonsim-a-msftgarage-project-built-by-garage-interns-that-makes-it-easier-to-program-the-adafruit-circuit-playground-express-in-python-with-or-without-a-physica/,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
First Look at the BrainCraft HAT for Raspberry Pi and single board Linux computers,,tip,raspberry-pi; ai; machine-learning; hardware; adafruit,First look at BrainCraft HAT for machine learning on Pi.,high,139,2019-09-05,adafruit,https://blog.adafruit.com/2019/08/24/first-look-at-the-braincraft-hat-for-raspberry-pi-and-single-board-linux-computers-adafruit-raspberry_pi-tensorflow-machinelearning-tinyml-raspberrypi/,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
BrainCraft HAT video overview,,tip,braincraft; overview; wearables,BrainCraft HAT video overview.,low,139,2019-09-05,adafruit,https://youtu.be/N9qMeJ-CB1Y,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
Tiny Autostereogram Construction Kit,Dan Cogliano,project,3d-printing; adafruit; electronics; epaper,Generates 3D autostereograms viewable without glasses using ePaper display.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/tiny-autostereogram-construction-kit,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
Improve Your Code with Pylint,Kattni Rembor,project,python; programming; code-quality,Guide to using Pylint for Python code quality improvement.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/improve-your-code-with-pylint,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
Go Fishing with Rotary Encoders,John Park,project,rotary-encoder; electronics; adafruit; game; interactive,Interactive fishing game using rotary encoders.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/gone-fishing-game,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
How googly eyes solved one of today’s trickiest user acceptance issues,,project,adafruit; eyes; googly; robotics; solved; today; trickiest,How googly eyes solved one of today’s trickiest user acceptance issues.,low,139,2019-09-05,adafruit,https://blog.adafruit.com/2019/08/30/how-googly-eyes-solved-one-of-todays-trickiest-user-acceptance-issues-robots-robotics-fastcompany/,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
Plantagotchi: PyBadge Plant Monitor,John Park,project,adafruit; pybadge; iot; gardening; sensor,Plant monitoring device using Adafruit PyBadge.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/plantagotchi-pybadge-plant-monitor,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
Adafruit MONSTER M4SK,Phillip Burgess,project,adafruit; wearables; electronics; mask; led,Animated LED mask wearable platform.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/adafruit-monster-m4sk-eyes,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
CustomEyesation: DIY Monster M4SK Graphics,John Park,project,adafruit; custom-graphics; programming; circuitpython,Custom graphics and animation for Monster M4SK mask.,high,139,2019-09-05,adafruit,https://learn.adafruit.com/customeyesation-diy-monster-m4sk-graphics,,https://youtube.com/watch?v=e0nlHFemk2I,https://www.makerprojectlab.com/visors-down-maker-update-139/
Upright Laser Harp,Jonathan Bumstead,project,laser; music; interactive-art; diy-instrument; sensing,Vertical laser harp musical instrument.,high,138,2019-08-30,main,https://hackaday.io/project/167163-upright-laser-harp,,https://youtube.com/watch?v=FWt6Vi4Htxc,https://www.makerprojectlab.com/lasers-to-11-maker-update-138/
Automatic Kite String Reeler-Inner,Matt Bilsky,project,motors; kite; automation; diy-machine,Motorized kite string reeling system.,high,138,2019-08-30,main,https://mattbilsky.com/mediawiki/index.php?title=Automatic_Kite_String_Reeler-Inner,,https://youtube.com/watch?v=FWt6Vi4Htxc,https://www.makerprojectlab.com/lasers-to-11-maker-update-138/
Arduino Powered Andorian Antenna,r570sv (Rick P),project,arduino; cosplay; wearables; star-trek,Arduino-powered Star Trek Andorian costume antenna.,high,138,2019-08-30,main,https://www.instructables.com/id/Arduino-Powered-Andorian-Antenna/,,https://youtube.com/watch?v=FWt6Vi4Htxc,https://www.makerprojectlab.com/lasers-to-11-maker-update-138/
Wireless Quiz / Game Buzzers,Flute Systems,project,electronics; wireless; game; arduino,Wireless buzzer system for quiz competitions.,high,138,2019-08-30,main,https://flutesystems.blogspot.com/2019/08/wireless-quiz-buzzer.html,https://hackaday.com/2019/08/20/game-on-with-these-open-source-arduino-buzzers/,https://youtube.com/watch?v=FWt6Vi4Htxc,https://www.makerprojectlab.com/lasers-to-11-maker-update-138/
Designing for Burning Man,,tip,event; design; burning-man,Design principles for Burning Man festival creations.,high,138,2019-08-30,main,https://www.core77.com/posts/89912/What-is-it-Like-to-Design-and-Build-Something-for-Burning-Man?utm_source=core77&utm_medium=from_title,,https://youtube.com/watch?v=FWt6Vi4Htxc,https://www.makerprojectlab.com/lasers-to-11-maker-update-138/
https://soundcloud.com/corejr/designing-for-burning-man,,tip,burning; corejr; designing; music; soundcloud,https://soundcloud.com/corejr/designing-for-burning-man.,low,138,2019-08-30,main,https://soundcloud.com/corejr/designing-for-burning-man,,https://youtube.com/watch?v=FWt6Vi4Htxc,https://www.makerprojectlab.com/lasers-to-11-maker-update-138/
Jordan Bunker on Cool Tools Podast,,tip,engineering; fabrication; repair,Jordan Bunker former Make magazine tech editor discusses maker tools and skills.,high,138,2019-08-30,main,https://kk.org/cooltools/jordan-bunker-former-tech-editor-for-make/,,https://youtube.com/watch?v=FWt6Vi4Htxc,https://www.makerprojectlab.com/lasers-to-11-maker-update-138/
CNC Milling Bits,I Like to Make Stuff,tip,cnc; milling,Guide to CNC milling bits and selection.,high,138,2019-08-30,main,https://youtu.be/OLNqaLZT8Mo,,https://youtube.com/watch?v=FWt6Vi4Htxc,https://www.makerprojectlab.com/lasers-to-11-maker-update-138/
LIXIE II For Arduino is Back and Better Than Ever!,,tip,arduino; display; led; nixie-tube-style,Updated LIXIE LED display modules for Arduino projects.,high,138,2019-08-30,main,https://blog.tindie.com/2019/08/lixie-ii-arduino-back/,,https://youtube.com/watch?v=FWt6Vi4Htxc,https://www.makerprojectlab.com/lasers-to-11-maker-update-138/
Printing Color Lithophanes,Thomas Brooks,tip,3d-printing; pla; photography; lithophane; art,3D printing color lithophane photographs.,high,138,2019-08-30,main,https://hackaday.com/2019/08/20/lithophanes-ditch-the-monochrome-with-a-color-layer/,,https://youtube.com/watch?v=FWt6Vi4Htxc,https://www.makerprojectlab.com/lasers-to-11-maker-update-138/
Harry Potter Dueling Wands with Arduino!,Wermy,project,arduino; props; game; interactive; harry-potter,Interactive Harry Potter wand duel game with Arduino.,high,137,2019-08-22,main,https://sudomod.com/harry-potter-wands/,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
How to Make a Lighted Marquee Sign,I Like to Make Stuff,project,led; neopixel; wood; home-decor; marquee,DIY illuminated marquee-style sign.,high,137,2019-08-22,main,https://youtu.be/6eydL5MFV2w,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
Imagineering In a Box: free instructional video series from Disney and Khan Academy,,tip,education; video; design; disney,Free Disney and Khan Academy course on creative design.,high,137,2019-08-22,main,https://boingboing.net/2019/08/11/glendale-comes-to-you.html,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
https://www.khanacademy.org/humanities/hass-storytelling/imagineering-in-a-box,,tip,hass; humanities; khan-academy; storytelling,https://www.khanacademy.org/humanities/hass-storytelling/imagineering-in-a-box.,low,137,2019-08-22,main,https://www.khanacademy.org/humanities/hass-storytelling/imagineering-in-a-box,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
Caleb Kraft Recommends Pneumatic Engraver and Vise for Beginners,,tip,engraving; pneumatics; metal; machining,Beginner-friendly pneumatic engraver and vise recommendation.,high,137,2019-08-22,main,https://www.youtube.com/watch?v=UhGxRlbXKkk,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
Understanding 1-2-3 Blocks,Bob Clagett,tip,machining; metal; engineering,Guide to 1-2-3 precision blocks for machining.,high,137,2019-08-22,main,https://youtu.be/Qe4lYZptGHY,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
Pictures of DEFCON 27,,tip,defcon; hacking; event,Photo collection from DEFCON 27 conference.,high,137,2019-08-22,main,https://blog.adafruit.com/2019/08/15/pictures-of-defcon-27-hacker-summer-camp-badges/,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
Badgelife Tracker,Martin Lebel,tip,badgelife; tracker,Badgelife Tracker.,low,137,2019-08-22,main,https://docs.google.com/spreadsheets/d/1AAQhLHpA4vzBJbySKs13kGlBty9BVqNwCylW5Y7qZlc/edit#gid=0,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
Harbor Freight Clamp Coupling,Elproducts,tip,clamp; diy-tools,Review of Harbor Freight clamp coupling tool.,high,137,2019-08-22,main,https://www.thingiverse.com/thing:3800334,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
Print Shrink Tube Labels With A Cheap Brother Printer,Voltlog,tip,soldering; labeling; diy-tools; electronics,Using Brother printer to create shrink tube labels.,high,137,2019-08-22,main,https://hackaday.com/2019/08/14/print-your-own-heat-shrink-labels-for-factory-chic-wire-naming/,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
Graphite Dust as Paint Finish,GRΛFIT and Coregeek Creations,tip,finishing; painting; metal; art,Using graphite dust for metallic paint finishes.,high,137,2019-08-22,main,https://youtu.be/wxVz8t-u9cM,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
https://twitter.com/coregeeknet/status/1163509773142130688,,tip,1163509773142130688; coregeeknet; status; twitter,https://twitter.com/coregeeknet/status/1163509773142130688.,low,137,2019-08-22,main,https://twitter.com/coregeeknet/status/1163509773142130688,,https://youtube.com/watch?v=Dc161BrbGuE,https://www.makerprojectlab.com/hocus-pocus-maker-update-137/
Making a Great LED Triangle,Micah Scott (aka Scanlime),project,led; art; neopixel; generative-art; software,LED triangle display with custom animation software.,high,136,2019-08-15,main,https://www.instructables.com/id/Making-a-great-LED-triangle/,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
Processing sketches on Github,,project,github; processing; sketches,Processing sketches on Github.,low,136,2019-08-15,main,https://github.com/scanlime/triangle,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
Original project notes,,project,notes; original,Original project notes.,low,136,2019-08-15,main,http://www.misc.name/triangle-attractor,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
Introduction to LED art with Fadecandy,,project,led; fadecandy; art; tutorial; neopixel,Introductory guide to LED art with Fadecandy controller.,high,136,2019-08-15,main,https://learn.adafruit.com/led-art-with-fadecandy/intro,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
Hello Drinkbot!,Rich Gibson,project,automation; beverage; robotics,Hello Drinkbot robotic beverage dispensing project.,high,136,2019-08-15,main,http://hellodrinkbot.com/,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
https://www.facebook.com/gigapanner/videos/10155863888510146/,,project,10155863888510146; facebook; gigapanner; video,https://www.facebook.com/gigapanner/videos/10155863888510146/.,low,136,2019-08-15,main,https://www.facebook.com/gigapanner/videos/10155863888510146/,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
Metro Mini and BlinkyTiles Combine for a Bit of AI Powered Bling,Stephanie Codes,project,adafruit; ai; neopixel; wearables; machine-learning,AI-powered LED accessory using Metro Mini board.,high,136,2019-08-15,main,https://github.com/traumverloren/blinkytiles-mini-metro,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
https://twitter.com/stephaniecodes/status/1159161535220125697?s=20,,project,1159161535220125697; programming; status; stephaniecodes; twitter,https://twitter.com/stephaniecodes/status/1159161535220125697?s=20.,low,136,2019-08-15,main,https://twitter.com/stephaniecodes/status/1159161535220125697?s=20,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
https://blog.adafruit.com/2019/08/08/metro-mini-and-blinkytiles-combine-for-a-bit-of-ai-powered-bling-machinelearning-wearables-metromini-tensorflow-tiny-yolo-stephaniecodes/,,project,adafruit; ai; arduino; programming; wearables,https://blog.adafruit.com/2019/08/08/metro-mini-and-blinkytiles-combine-for-a-bit-of-ai-powered-bling-machinelearning-wearables-metromini-tensorflow-tiny-yolo-stephaniecodes/.,low,136,2019-08-15,main,https://blog.adafruit.com/2019/08/08/metro-mini-and-blinkytiles-combine-for-a-bit-of-ai-powered-bling-machinelearning-wearables-metromini-tensorflow-tiny-yolo-stephaniecodes/,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
Travel collection on Thingiverse,,tip,3d-printing; collection; thingiverse; travel,Travel collection on Thingiverse.,low,136,2019-08-15,main,https://www.thingiverse.com/hopewithus/collections/travel,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
Is the Raspberry Pi 4 really that bad?,Thomas Sanladerer,tip,raspberry-pi; performance; single-board-computer,Performance analysis and review of Raspberry Pi 4.,high,136,2019-08-15,main,https://youtu.be/pOboAW5RqAg,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
Take Apart and Rebuild Toys,Colleen and Aaron Graves,tip,circuit-bending; toy; education; reverse-engineering,Toy disassembly and modification learning guide.,high,136,2019-08-15,main,https://www.instructables.com/id/Take-Apart-and-Rebuild-Toys/,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
Review: Tub O' Towels,,tip,towels,Review: Tub O' Towels.,low,136,2019-08-15,main,https://youtu.be/gVENlvUyO48,,https://youtube.com/watch?v=XnZHSJC6dGg,https://www.makerprojectlab.com/fading-triangles-maker-update-136/
Cable Robot,Tom,project,cable-robots; cad; robotics; stepper-motors,Three-cable hoisted robot positioning objects with low inertia using stepper control.,high,135,2019-08-08,main,https://hackaday.io/project/166527-cable-robot,https://blog.hackster.io/this-cable-robot-can-move-objects-around-a-large-room-with-ease-bee188566ede,https://youtube.com/watch?v=XIkkkZgbKGM,https://www.makerprojectlab.com/fly-by-maker-update-135/
Laser Cut Crankie (moving Panorama),wolfCatWorkshop,project,laser-cutting; kinetic-art; animation; cardboard,Laser-cut motorized diorama viewer (crankie).,high,135,2019-08-08,main,https://www.instructables.com/id/Laser-Cut-Crankie-moving-Panorama/,,https://youtube.com/watch?v=XIkkkZgbKGM,https://www.makerprojectlab.com/fly-by-maker-update-135/
Build Demolition Man’s verbal morality ticketing machine PJ Evans,,project,props; 3d-printing; movie-inspired; electronics,DIY prop from Demolition Man movie.,high,135,2019-08-08,main,https://www.raspberrypi.org/blog/build-demolition-mans-verbal-morality-ticketing-machine/,,https://youtube.com/watch?v=XIkkkZgbKGM,https://www.makerprojectlab.com/fly-by-maker-update-135/
Hummingbirds,Greg Zumwalt,project,hummingbirds; instructables,Hummingbirds.,low,135,2019-08-08,main,https://www.instructables.com/id/Hummingbirds/,,https://youtube.com/watch?v=XIkkkZgbKGM,https://www.makerprojectlab.com/fly-by-maker-update-135/
A 3D printer that makes parts from wooden sheets,Shane Wighton,project,3d-printing; cnc; wood; woodworking; saw,3D fabrication machine using wooden sheets.,high,135,2019-08-08,main,https://shane.engineer/blog/plywood-3d-printer,,https://youtube.com/watch?v=XIkkkZgbKGM,https://www.makerprojectlab.com/fly-by-maker-update-135/
ZAP Flexy Tips - Jordan Bunker,,tip,bunker; flexy; jordan,ZAP Flexy Tips - Jordan Bunker.,low,135,2019-08-08,main,https://youtu.be/4DAMcFeSAxE,,https://youtube.com/watch?v=XIkkkZgbKGM,https://www.makerprojectlab.com/fly-by-maker-update-135/
3D printed puzzle collection,,tip,documentation; repair; right-to-repair; teardown,Repair guide platform with 750k+ DIY fixes and product teardowns.,high,135,2019-08-08,main,https://www.thingiverse.com/hopewithus/collections/puzzles,,https://youtube.com/watch?v=XIkkkZgbKGM,https://www.makerprojectlab.com/fly-by-maker-update-135/
Revealing the Hidden Beauty of Common Components,Eric Schlaepfer,tip,electronics; photography; teardown; reverse-engineering,Macro photography revealing beauty of electronic components.,high,135,2019-08-08,main,https://spectrum.ieee.org/geek-life/profiles/revealing-the-hidden-beauty-of-common-components,,https://youtube.com/watch?v=XIkkkZgbKGM,https://www.makerprojectlab.com/fly-by-maker-update-135/
PyBadge Case with Flip Out Mic,Ruiz Brothers,project,adafruit; pybadge; wearables; case; audio,Custom PyBadge case with flip-out microphone.,high,134,2019-08-01,adafruit,https://learn.adafruit.com/pybadge-case-with-flip-out-mic,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
TensorFlow Lite for Microcontrollers Kit Quickstart,lady ada,project,tensorflow; machine-learning; adafruit; microcontroller; ai,Getting started guide for TensorFlow Lite on microcontrollers.,high,134,2019-08-01,adafruit,https://learn.adafruit.com/tensorflow-lite-for-microcontrollers-kit-quickstart,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
TRIPLE WORD reconfigurable TensorFlow Lite models!,,project,adafruit; ai; arduino,TRIPLE WORD reconfigurable TensorFlow Lite models!.,low,134,2019-08-01,adafruit,https://blog.adafruit.com/2019/07/19/triple-word-reconfigurable-tensorflow-lite-models-adafruit-tensorflow-tensorflowlite-machinelearning-arduino-microchipmakes/,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
More examples on GitHub,,project,adafruit; examples; github; more,More examples on GitHub.,low,134,2019-08-01,adafruit,https://github.com/adafruit/Adafruit_TFLite_Micro_Speech/tree/master/examples/micro_speech_json,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
Sound Activated Shark Mask,Dano Wall,project,adafruit; wearables; audio; sensor; mask,Audio-reactive shark mask with sound sensing.,high,134,2019-08-01,adafruit,https://learn.adafruit.com/sound-activated-shark-mask,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
NeoTrellis Sound Board,Ruiz Brothers,project,adafruit; neotrellis; music; diy-instrument; led,DIY music sequencer using Adafruit NeoTrellis.,high,134,2019-08-01,adafruit,https://learn.adafruit.com/neotrellis-soundboard,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
Playa Festival Bike,Erin St. Blaine,project,wearables; led; neopixel; vehicles; festival,LED-decorated festival bicycle.,high,134,2019-08-01,adafruit,https://learn.adafruit.com/playa-festival-bike/overview,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
LED dog collar with JavaScript,Stephanie Nemeth,project,wearables; led; javascript; neopixel; pet-accessories,Programmable LED dog collar using JavaScript.,high,134,2019-08-01,adafruit,https://medium.com/@secretsquirrel/i-made-a-led-dog-collar-with-javascript-1c10ff973550,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
Monster Box,mendukt,project,3d-printing; monster,Monster Box.,low,134,2019-08-01,adafruit,https://www.thingiverse.com/thing:3633968,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
New Hallowing Coming Soon,,tip,adafruit; hallowing; wearables; electronics,Announcement of new Hallowing wearable board.,high,134,2019-08-01,adafruit,https://blog.adafruit.com/2019/07/23/100-days-to-halloween-time-to-make-a-hallowing-m4-adafruit-halloween/,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
Coming soon! Circuit Playground Bluefruit - Bluetooth Low Energy,,tip,adafruit; bluetooth; microcontroller; wireless,New Circuit Playground Bluefruit Bluetooth board announcement.,high,134,2019-08-01,adafruit,https://www.adafruit.com/product/4333,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
Low cost accelerometer demo,Lady Ada,tip,adafruit; accelerometer; sensor; electronics; tutorial,Budget-friendly accelerometer sensor demo.,high,134,2019-08-01,adafruit,https://blog.adafruit.com/2019/07/21/trying-out-the-ultra-low-cost-20-cents-msa301-accelerometer-with-the-arduino-plotter-arduino-sparkfun/,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
Adding Neopixels to a Backpack,BlitzCityDIY,tip,neopixel; led; wearables; diy; customization,LED upgrade for backpack.,high,134,2019-08-01,adafruit,https://www.youtube.com/watch?v=Sa4SL32ICHs,,https://youtube.com/watch?v=xc_inKTITgk,https://www.makerprojectlab.com/flip-out-maker-update-134-adafruit-edition/
Morph,Mindbuffer,project,morph,Morph.,low,133,2019-07-25,main,https://mindbuffer.net/morph,,https://youtube.com/watch?v=atOAfMr4Rpg,https://www.makerprojectlab.com/shaken-not-stirred-maker-update-133/
https://www.core77.com/projects/89402/MORPH-Exploring-the-boundary-between-Art-and-Robotics,,project,robotics; kinetic-art; led; interactive; art-installation,MORPH interactive kinetic installation merges robotic engineering with audiovisual art.,high,133,2019-07-25,main,https://www.core77.com/projects/89402/MORPH-Exploring-the-boundary-between-Art-and-Robotics,,https://youtube.com/watch?v=atOAfMr4Rpg,https://www.makerprojectlab.com/shaken-not-stirred-maker-update-133/
Johanna Tano’s wall of TV screens,,project,johanna; screen; tano; wall,Johanna Tano’s wall of TV screens.,low,133,2019-07-25,main,https://www.raspberrypi.org/magpi/tv-wall-controlled-raspberry-pi/,,https://youtube.com/watch?v=atOAfMr4Rpg,https://www.makerprojectlab.com/shaken-not-stirred-maker-update-133/
3D Printed Bowl,gzumwalt,project,3d-printing; pla; home-decor; vessel,3D-printed decorative bowl.,high,133,2019-07-25,main,https://www.instructables.com/id/3D-Printed-Bowl-1/,,https://youtube.com/watch?v=atOAfMr4Rpg,https://www.makerprojectlab.com/shaken-not-stirred-maker-update-133/
