Title,Creator,Category,Tags,Synopsis,Confidence,Episode Number,Episode Date,Edition,Source URL,Secondary URLs,Episode Video URL,Episode Blog URL
DiResta Circular Saw Tips,,tip,woodworking; power-tools,Jimmy DiResta circular saw tips.,high,102,2018-11-28,main,https://youtu.be/em8MkkkxqfI,,https://youtube.com/watch?v=aGodg_XySAY,https://www.makerprojectlab.com/led-guitar-maker-update-102/
DiResta Reciprocating Saw Tips,,tip,woodworking; power-tools,Jimmy DiResta reciprocating saw tips.,high,102,2018-11-28,main,https://youtu.be/rIzPD3Q22B4,,https://youtube.com/watch?v=aGodg_XySAY,https://www.makerprojectlab.com/led-guitar-maker-update-102/
Make: Desktop Fabrication issue,,tip,magazine; fabrication,Make magazine desktop fabrication issue.,high,102,2018-11-28,main,,,https://youtube.com/watch?v=aGodg_XySAY,https://www.makerprojectlab.com/led-guitar-maker-update-102/
Multimeters // Bits,Bob Clagett,tip,electronics; measurement,Tool guide on multimeters.,high,102,2018-11-28,main,https://youtu.be/_bccT1Ll15I,,https://youtube.com/watch?v=aGodg_XySAY,https://www.makerprojectlab.com/led-guitar-maker-update-102/
Adafruit STEMMA Soil Sensor,,tip,arduino; iot; gardening; sensor,WiFi soil moisture sensor for plants.,high,102,2018-11-28,main,https://learn.adafruit.com/adafruit-stemma-soil-sensor-i2c-capacitive-moisture-sensor,,https://youtube.com/watch?v=aGodg_XySAY,https://www.makerprojectlab.com/led-guitar-maker-update-102/
DIY Walkers.com,,tip,,No content available for this row.,low,102,2018-11-28,main,https://www.diywalkers.com/walker-abcs.html,,https://youtube.com/watch?v=aGodg_XySAY,https://www.makerprojectlab.com/led-guitar-maker-update-102/
$10 Digital Servo Tester Controller with Voltage Display,,tip,servo; controller; electronics; budget,Budget servo tester with voltage display.,high,102,2018-11-28,main,https://youtu.be/kEm5_ghp-TE,,https://youtube.com/watch?v=aGodg_XySAY,https://www.makerprojectlab.com/led-guitar-maker-update-102/
"Los Angeles, California",,tip,event,Maker community event location.,low,102,2018-11-28,main,,,https://youtube.com/watch?v=aGodg_XySAY,https://www.makerprojectlab.com/led-guitar-maker-update-102/
"Ogaki, Gifu",,tip,event,Maker community event location.,low,102,2018-11-28,main,,,https://youtube.com/watch?v=aGodg_XySAY,https://www.makerprojectlab.com/led-guitar-maker-update-102/
MIDI Step Interface,KILOMX,project,midi; music; controller; electronics,Custom MIDI step sequencer interface.,high,101,2018-11-14,main,https://www.instructables.com/id/MIDI-Step-Interface-1/,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
LattePanda Board,,project,computing; single-board-pc; arduino,Single board computer with Arduino.,high,101,2018-11-14,main,https://www.dfrobot.com/product-1405.html,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
Neopixel Bike Light,Ruiz Bros.,project,led; neopixel; bicycle; lighting,Smart programmable LED bike light.,high,101,2018-11-14,main,https://learn.adafruit.com/neopixel-headlight,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
Custom Design Vertical Turntable,Joppe Spaans,project,music; turntable; woodworking; cnc,Custom-designed vertical turntable.,high,101,2018-11-14,main,https://www.instructables.com/id/Custom-Design-Vertical-Turntable/,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
Reuse Filament spools to organize holiday lights via Dennis Louton on 3D Printing Facebook group,,tip,3d-printing; recycling; organization; storage,Upcycling filament spools for storage.,high,101,2018-11-14,main,https://www.facebook.com/groups/makerbot/?fref=nf,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
SPIROGRAPH - PRUSAMENT SPOOL - reuse idea,cisardom,tip,3d-printing; recycling; spirograph; art-tool,Spirograph from printer filament spool.,high,101,2018-11-14,main,https://www.thingiverse.com/thing:3185619,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
CONTAINERS - PRUSAMENT SPOOL - reuse idea,cisardom,tip,3d-printing; recycling; storage; containers,DIY storage container from spool.,high,101,2018-11-14,main,https://www.thingiverse.com/thing:3185576,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
CHANDELIER - PRUSAMENT SPOOL - reuse idea,cisardom,tip,3d-printing; recycling; lighting; home-decor,Decorative chandelier from spools.,high,101,2018-11-14,main,https://www.thingiverse.com/thing:3185585,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
WINDMILL - PRUSAMENT SPOOL - reuse idea,cisardom,tip,3d-printing; recycling; kinetic-art; decoration,Spinning windmill from spools.,high,101,2018-11-14,main,https://www.thingiverse.com/thing:3187009,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
Giant Cardboard Fabrication With PolyProjector,Matt Bell,tip,cardboard; projector; cnc; fabrication,Using projection for cardboard cutting.,high,101,2018-11-14,main,https://makezine.com/projects/giant-cardboard-fabrication-with-polyprojector/,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
https://youtu.be/iDshWkUkbXk,,tip,,No content available for this row.,low,101,2018-11-14,main,https://youtu.be/iDshWkUkbXk,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
Edge Banding tips,Bob Clagett,tip,woodworking; finishing,Techniques for edge banding.,high,101,2018-11-14,main,https://www.youtube.com/watch?v=nCFixYE80jI,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
Mitre Saw tips,Jimmy Diresta,tip,woodworking; power-tools,Jimmy DiResta mitre saw tips.,high,101,2018-11-14,main,https://www.youtube.com/watch?v=9w3Aa-mfNJA,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
Controller Project,,tip,,No content available for this row.,low,101,2018-11-14,main,http://thecontrollerproject.com/,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
"Rochester, New York",,tip,event,Maker event location.,low,101,2018-11-14,main,,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
"Montreal, Quebec",,tip,event,Maker event location.,low,101,2018-11-14,main,,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
Munich,,tip,event,Maker event location.,low,101,2018-11-14,main,,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
"Kolkata, West Bengal",,tip,event,Maker event location.,low,101,2018-11-14,main,,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
"Poughkeepsie, New York",,tip,event,Maker event location.,low,101,2018-11-14,main,,,https://youtube.com/watch?v=flQCgBSp8I8,https://www.makerprojectlab.com/open-source-mech-ep-101/
Prop-Maker Lightsaber,Ruiz Bros.,project,cosplay; props; led; lighting; 3d-printing,Custom LED-lit lightsaber prop.,high,100,2018-11-07,main,https://learn.adafruit.com/lightsaber-featherwing/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Bucky Touch: Light-up Dodecahedron Instrument,jbumstead,project,music; led; geometric; interactive,Musical instrument with geometric design.,high,100,2018-11-07,main,https://www.instructables.com/id/Bucky-Touch-Light-up-Dodecahedron-Instrument/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Sound Bending Synth,lonesoulsurfer,project,music; synth; electronics; arduino,Custom synthesizer with manipulation.,high,100,2018-11-07,main,https://www.instructables.com/id/Sound-Bending-Synth/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Disc-o-matic,Canino,project,,No content available for this row.,low,100,2018-11-07,main,https://www.thingiverse.com/thing:3173589,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Magnetic knife rack alligator clip collector,Colleen Graves,tip,organization; magnetic; storage; shop-tools,DIY magnetic tool collector.,high,100,2018-11-07,main,https://twitter.com/BabbageBev/status/1057050327764021248,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Finishing 3D Prints,Bob Clagett,tip,3d-printing; post-processing; finishing,Techniques for finishing 3D prints.,high,100,2018-11-07,main,https://www.youtube.com/watch?v=ELfaQ8juSM8,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
"Send MIDI to motors, lights and relays",,tip,midi; electronics; automation; arduino,Controlling motors via MIDI.,high,100,2018-11-07,main,https://blog.tindie.com/2018/10/switch-midi-pitch/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
"DIY Linear Servo Actuator, 3D Printed",Potent Printables,tip,3d-printing; mechanical; servo; actuator,3D-printed linear motion actuator.,high,100,2018-11-07,main,https://www.thingiverse.com/thing:3170748,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
StringyPlotter,Thomas Winningham,tip,plotting; cnc; drawing; art-tool,String-based XY plotter for art.,high,100,2018-11-07,main,https://github.com/th0ma5w/StringyPlotter,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Jerusalem,,tip,event,Maker event location.,low,100,2018-11-07,main,,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Hyderabad,,tip,event,Maker event location.,low,100,2018-11-07,main,,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Belo Horizonte,,tip,event,Maker event location.,low,100,2018-11-07,main,,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
"Orlando, Florida",,tip,event,Maker event location.,low,100,2018-11-07,main,,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Sindelfingen,,tip,event,Maker event location.,low,100,2018-11-07,main,,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Salzburg,,tip,event,Maker event location.,low,100,2018-11-07,main,,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
#makevember,,tip,event; challenge,Maker event or challenge.,low,100,2018-11-07,main,,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Featured Makers,,tip,profile,Featured makers profile.,low,100,2018-11-07,main,,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
John Park https://jedgarpark.wordpress.com/,,tip,,No content available for this row.,low,100,2018-11-07,main,https://makerprojectlab.com/diy-diploma-maker-update-29/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Scraperite Plastic Razor Blades,,tip,shop-tools; scraping,Plastic razor blade tool.,high,100,2018-11-07,main,https://www.amazon.com/exec/obidos/ASIN/B000XBGN02/ctmakerupdate-20,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Sophy Wong https://sophywong.com/,,tip,,No content available for this row.,low,100,2018-11-07,main,https://makerprojectlab.com/the-sick-unicorn-maker-update/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Mark Frauenfelder http://www.markfrauenfelder.com/,,tip,,No content available for this row.,low,100,2018-11-07,main,https://makerprojectlab.com/barcelona-makers-update/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Becky Stern Tinkercad Circuits Interview,,tip,interview; electronics; software,Tinkercad circuits interview.,high,100,2018-11-07,main,https://youtu.be/nC03qquYrOU,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Dominic Morrow https://twitter.com/chickengrylls?lang=en,,tip,,No content available for this row.,low,100,2018-11-07,main,https://makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Billy Bass Instructable,,tip,hacking; toy; documentation,Billy Bass modification guide.,high,100,2018-11-07,main,https://www.instructables.com/id/Animate-a-Billy-Bass-Mouth-With-Any-Audio-Source/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Amped Atelier https://www.ampedatelier.com/,,tip,,No content available for this row.,low,100,2018-11-07,main,https://makerprojectlab.com/kitty-cruiser-maker-update-94/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Penolopy Bulnick Interview,,tip,interview; maker,Interview with maker.,high,100,2018-11-07,main,https://makerprojectlab.com/penolopy-bulnick-interview/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Mikeasaurus (Mike Warren) http://michaelsaurus.com/,,tip,,No content available for this row.,low,100,2018-11-07,main,https://makerprojectlab.com/deckards-binoculars-maker-update-56/,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
CANARY Corrugated Cardboard Cutter,,tip,cardboard; cutting,Cardboard cutter tool.,high,100,2018-11-07,main,https://www.amazon.com/exec/obidos/ASIN/B008RIS0UY/ctmakerupdate-20,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Noe and Pedro Ruiz,,tip,,No content available for this row.,low,100,2018-11-07,main,https://learn.adafruit.com/users/pixil3d,,https://youtube.com/watch?v=HTposlYDjYU,https://www.makerprojectlab.com/dodecahedron-dance-party-maker-update-100/
Ghost Rider Costume,mikeasaurus,project,cosplay; costume; props; led; wearables,Ghost Rider costume with LED effects.,high,99,2018-10-31,main,https://www.instructables.com/id/Ghost-Rider-Costume/,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
Fire effect flame simulation LED light kit,,project,led; lighting; special-effects; pyrotechnics,LED kit for realistic flame effects.,high,99,2018-10-31,main,https://amzn.to/2JlSCLQ,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
Robot Cat,Rongzhong Li,project,robotics; animatronics; 3d-printing,Quadruped robot cat with animation.,high,99,2018-10-31,main,https://www.raspberrypi.org/blog/robotic-cat-petoi-nybble/,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
https://www.hackster.io/RzLi/petoi-nybble-944867,,project,,No content available for this row.,low,99,2018-10-31,main,https://www.hackster.io/RzLi/petoi-nybble-944867,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
Print a Brick,,tip,,No content available for this row.,low,99,2018-10-31,main,https://printabrick.org/,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
Arduino vs Pi,Bob Clagett,tip,arduino; raspberry-pi; comparison; tutorial,Comparison between Arduino and Pi.,high,99,2018-10-31,main,https://youtu.be/c1R4TH6U9rc,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
Picking the Right Arduino,James Lewis,tip,arduino; tutorial; selection-guide,Guide to choosing Arduino board.,high,99,2018-10-31,main,https://blog.hackster.io/picking-the-right-arduino-341a0a9550c7,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
MagPi 75,,tip,raspberry-pi; magazine,Raspberry Pi magazine issue 75.,high,99,2018-10-31,main,https://www.raspberrypi.org/magpi/issues/75/,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
LED Calc,,tip,led; electronics; calculator,LED circuit calculator tool.,high,99,2018-10-31,main,http://ledcalc.com/,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
"Taipei City, Zhongzheng District",,tip,event,Maker event location.,low,99,2018-10-31,main,,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
"Rio de Janeiro, Gávea",,tip,event,Maker event location.,low,99,2018-10-31,main,,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
"Cleveland, Ohio",,tip,event,Maker event location.,low,99,2018-10-31,main,,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
Wellington,,tip,event,Maker event location.,low,99,2018-10-31,main,,,https://youtube.com/watch?v=r0NOvH9xaKc,https://www.makerprojectlab.com/boards-bots-ghosts-maker-update-99/
Banksy Frame,Dave Buchanan,project,framing; art; printing; street-art,Framed street art reproduction project.,high,98,2018-10-24,main,https://www.thingiverse.com/thing:3157749,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
Makezine coverage,,project,,No content available for this row.,low,98,2018-10-24,main,https://makezine.com/2018/10/19/3d-print-your-own-banksy-art-shredder-frame/,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
POPgirl Wearable Computer Project Log,Sarah Petkus,project,wearables; computing; fashion-tech; led,Wearable computer fashion integration.,high,98,2018-10-24,main,https://hackaday.io/project/158886-she-bon/log/154313-popgirl-hardware-enclosure-build,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
The Doorman,Tjahzi,project,,No content available for this row.,low,98,2018-10-24,main,https://www.thingiverse.com/thing:2753756,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
GPS Enabled Audio Player (Fake Walkie-Talkie!),seanhodgins,project,electronics; gps; audio; wearables; raspberry-pi,GPS-triggered audio player walkie-talkie.,high,98,2018-10-24,main,https://www.instructables.com/id/GPS-Enabled-Audio-Player-Fake-Walkie-Talkie/,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
Sand Table Sandbot,Rob Dobson,project,cnc; robotics; mechanical; kinetic-art,CNC sand drawing robot.,high,98,2018-10-24,main,https://robdobson.com/2018/08/a-new-sandbot/,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
https://github.com/robdobsn/SandTableDesignScara,,project,,No content available for this row.,low,98,2018-10-24,main,https://github.com/robdobsn/SandTableDesignScara,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
Sandbot Software,,project,,No content available for this row.,low,98,2018-10-24,main,https://robdobson.com/2018/09/sandbot-software-revamp/,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
"Older version, but general idea",,project,,No content available for this row.,low,98,2018-10-24,main,https://youtu.be/-xGQmm7FXD4,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
Aluminum jig for RC connections,,tip,metalworking; jig; rc; vehicles,Aluminum fixture for RC connections.,high,98,2018-10-24,main,https://amzn.to/2CRY60t,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
In use on 3rd hand tool,Terry Dunn,tip,soldering; electronics-setup,Three-hand tool for hands-free work.,high,98,2018-10-24,main,https://www.tested.com/tech/590676-how-get-hobby-rc-soldering-battery-connectors/,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
Cardboard Modelmaking Tools for Designers and Architects Eric Strebel breaks down his arsenal,,tip,cardboard; design; architecture,Cardboard working tools and techniques.,high,98,2018-10-24,main,https://www.youtube.com/watch?v=w0T9bX_M7jg,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
30ml luer taper lock oval squeeze bottle w blunt needle,,tip,dispensing,Precision liquid dispensing tool.,high,98,2018-10-24,main,https://www.ebay.com/itm/401616408360,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
Dozens of bike handle grip designs,Povhill,tip,bicycle; design; grips; mechanical,Multiple bicycle grip design variations.,high,98,2018-10-24,main,https://www.thingiverse.com/thing:3057306,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
AxiDraw to Pantograph,Mike Jacobs,tip,plotting; mechanical; drawing; cnc,Pantograph drawing system design.,high,98,2018-10-24,main,https://www.evilmadscientist.com/2018/axidraw-pantograph/,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
Best Solder Sucker - Cool Tools,,tip,soldering; electronics,Solder sucker tool review.,high,98,2018-10-24,main,https://youtu.be/TJkEAOkaL-4,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
Engineer SS-02 Solder Sucker,,tip,soldering; electronics,Solder sucker tool model.,high,98,2018-10-24,main,https://amzn.to/2RKmGEK,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
"EMSL Fall Open House, Saturday, November 10, 4 pm to 8 pm",,tip,event,Electronics lab open house.,high,98,2018-10-24,main,https://www.evilmadscientist.com/2018/fall-open-house-2/,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
#Makevember,,tip,event; challenge,Maker challenge event.,high,98,2018-10-24,main,https://twitter.com/search?q=%23makevember&src=typd&lang=en,,https://youtube.com/watch?v=O8cwPGrUGYg,https://www.makerprojectlab.com/shred-your-own-banksy-maker-update-98/
Portable Skeeball Game,seamster,project,gaming; mechanical; 3d-printing; arcade,Portable DIY skeeball machine.,high,97,2018-10-17,main,https://www.instructables.com/id/Portable-Skeeball-Game/,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
Crawling Animatronic Hand,Dano Wall,project,animatronics; servo; 3d-printing; robotics,Motorized crawling hand.,high,97,2018-10-17,main,https://learn.adafruit.com/crawling-hand-with-CPX-and-MakeCode,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
FRILLER Robot,Al Bencomo,project,robotics; raspberry-pi; mechanism; locomotion,NASA-inspired robot crawler.,high,97,2018-10-17,main,https://github.com/IeiuniumLux/FRILLER,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
https://blog.adafruit.com/2018/10/11/the-nasa-friller-robot-uses-a-raspberry-pi-and-the-adafruit-motor-hat-raspberry_pi-nasa-adafruit-themagpi/,,project,,No content available for this row.,low,97,2018-10-17,main,https://blog.adafruit.com/2018/10/11/the-nasa-friller-robot-uses-a-raspberry-pi-and-the-adafruit-motor-hat-raspberry_pi-nasa-adafruit-themagpi/,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
https://www.raspberrypi.org/magpi-issues/MagPi74.pdf?utm_source=The+MagPi+mailing+list&utm_campaign=f1045c989a-EMAIL_CAMPAIGN_2018_07_25_03_39_COPY_01&utm_medium=email&utm_term=0_748d641b78-f1045c989a-495464047&mc_cid=f1045c989a&mc_eid=20df341f39#page=14,,project,,No content available for this row.,low,97,2018-10-17,main,https://www.raspberrypi.org/magpi-issues/MagPi74.pdf?utm_source=The+MagPi+mailing+list&utm_campaign=f1045c989a-EMAIL_CAMPAIGN_2018_07_25_03_39_COPY_01&utm_medium=email&utm_term=0_748d641b78-f1045c989a-495464047&mc_cid=f1045c989a&mc_eid=20df341f39#page=14,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
Converting Die Cast Toy Cars into Post-Apocalyptic Combat Vehicles,Gareth Branwyn,tip,customization; toy; modeling; painting,Modifying toy cars for dystopian.,high,97,2018-10-17,main,https://makezine.com/2018/10/12/converting-die-cast-toy-cars-into-post-apocalyptic-combat-vehicles/,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
Balloon Engine for Interlocking Toy Brick System,chazwhiz,tip,pneumatics; toy; mechanism; lego,Pneumatic balloon LEGO mechanism.,high,97,2018-10-17,main,https://www.thingiverse.com/thing:3060612,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
2 x AA Battery Holder with Knife Switch,,tip,electronics; power,DIY battery holder with switch.,high,97,2018-10-17,main,https://www.adafruit.com/product/3951,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
SparkMaker FHD resin 3D printer review,,tip,3d-printing; resin; tool-review,SparkMaker resin printer review.,high,97,2018-10-17,main,https://www.tested.com/tech/3d-printing/851385-sparkmaker-fhd-250-3d-printer-review/,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
Penlopy Bulnick Interview,,tip,interview; maker; profile,Interview with Penlopy Bulnick.,high,97,2018-10-17,main,https://youtu.be/9j24lS06KIw,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
"Beijing, Chaoyang",,tip,event,Maker event location.,low,97,2018-10-17,main,,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
"Fredonia, New York",,tip,event,Maker event location.,low,97,2018-10-17,main,,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
"Chattanooga, Tennessee",,tip,event,Maker event location.,low,97,2018-10-17,main,,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
"Colorado Springs, Colorado",,tip,event,Maker event location.,low,97,2018-10-17,main,,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
"Oakland, California",,tip,event,Maker event location.,low,97,2018-10-17,main,,,https://youtube.com/watch?v=AC_pu68oQcY,https://www.makerprojectlab.com/skeeball-on-wheels-maker-update-97/
